962,"{'lat': 41.8674116, 'lng': -72.4542488}"
963,"{'lat': 21.507551, 'lng': -157.9935319}"
964,"{'lat': 37.2110512, 'lng': -82.7068858}"
965,"{'lat': 29.9335739, 'lng': -90.03265309999999}"
966,"{'lat': 29.726398, 'lng': -95.48891180000001}"
967,"{'lat': 32.580258, 'lng': -82.2977592}"
968,"{'lat': 32.580258, 'lng': -82.2977592}"
969,"{'lat': 39.5128916, 'lng': -119.8005436}"
970,"{'lat': 42.4153869, 'lng': -88.0456909}"
971,"{'lat': 33.2137549, 'lng': -96.6762643}"
972,"{'lat': 25.7842538, 'lng': -80.21543779999999}"
973,"{'lat': 33.772554, 'lng': -84.377702}"
974,"{'lat': 36.1701659, 'lng': -96.0145673}"
975,"{'lat': 32.6409421, 'lng': -97.0969342}"
976,"{'lat': 40.6409358, 'lng': -73.9485182}"
977,"{'lat': 37.548622, 'lng': -77.40351319999999}"
978,"{'lat': 34.6928313, 'lng': -111.9797588}"
979,"{'lat': 32.7104614, 'lng': -117.0851017}"
980,"{'lat': 38.8241792, 'lng': -76.9996583}"
981,"{'lat': 33.9489507, 'lng': -117.4252013}"
982,"{'lat': 34.2189891, 'lng': -119.177216}"
983,"{'lat': 42.4426062, 'lng': -87.8256303}"
984,"{'lat': 41.8960519, 'lng': -87.8803281}"
